Baptist Health South Florida Baptist Hospital of Miami|8900 N. Kendall DriveMiami, Florida 33176-2197|http://baptisthealth.net

Baptist Health South Florida Doctors Hospital|5000 University DriveCoral Gables, Florida 33146-2094|http://baptisthealth.net

Baptist Health South Florida Homestead Hospital|975 Baptist WayHomestead, Florida 33033-7600|http://baptisthealth.net

Baptist Health South Florida South Miami Hospital|6200 SW 73rd StreetSouth Miami, Florida 33143-9990|http://baptisthealth.net

Baptist Health South Florida West Kendall Baptist Hospital|9555 SW 162 AveMiami, Florida 33196|http://baptisthealth.net

Baptist Hospital|1000 West Moreno StreetPensacola, Florida 32501-2393|http://ebaptisthealthcare.org

Baptist Medical Center|111 Dallas StSan Antonio, Texas 78205-1230|http://www.baptisthealthsystem.com/baptist-locations/baptist-medical-center

Baptist Medical Center Beaches|1350 13th Avenue SouthJacksonville Beach, Florida 32250-3205|http://www.baptistjax.com/locations/baptist-medical-center-beaches

Baptist Medical Center East|400 Taylor RoadMontgomery, Alabama 36117-3512|

Baptist Medical Center Jacksonville|800 Prudential DriveJacksonville, Florida 32207-8203|http://www.baptistjax.com/locations/baptist-medical-center-jacksonville

Baptist Medical Center Nassau|1250 South 18th StreetFernandina Beach, Florida 32034-3098|http://www.baptistjax.com/locations/baptist-medical-center-nassau

Baptist Medical Center South|14550 OLD ST. AUGUSTINE RDJacksonville, Florida 32258|http://www.baptistjax.com/locations/baptist-medical-center-south

Baptist Medical Center South|2105 E. South BoulevardMontgomery, Alabama 36116-2498|http://www.baptistfirst.org

Baptist Memorial Hospital - North Mississippi|1100 Belk BlvdOxford, Mississippi 38655-5373|http://northmiss.baptistonline.org

Baptist Memorial Hospital - Union City|1201 Bishop StreetUnion City, Tennessee 38261-5403|http://baptistonline.org

Baptist Memorial Hospital DeSoto|7601 Southcrest ParkwaySouthaven, Mississippi 38671-4742|http://www.baptistonline.org/desoto/

Baptist Memorial Hospital Golden Triangle|2520 Fifth Street N.Columbus, Mississippi 39705-2095|http://www.baptistonline.org

Baptist Memorial Hospital of Collierville|1500 W. Poplar AvenueCollierville, Tennessee 38017-0601|http://baptistonline.com

Baptist Memorial Hospital of Memphis|6019 Walnut Grove RoadMemphis, Tennessee 38120-2173|http://www.baptistonline.org

Baptist Memorial Hospital of Union County|200 Highway 30 W.New Albany, Mississippi 38652-3112|http://unioncounty.baptistonline.org

Baptist Saint Anthony's Hospital|1600 Wallace BlvdAmarillo, Texas 79106-1799|http://bsahs.org

Barnes-Jewish Hospital|1 Barnes Jewish Hospital PlazaSt. Louis, Missouri 63110-1003|

Barnes-Jewish St. Peters Hospital|10 Hospital DriveSt. Peters, Missouri 63376-1659|

Barnes-Jewish West County Hospital|12634 Olive BlvdCreve Coeur, Missouri 63141|

Barstow Community Hospital|820 East Mountain View StreetBarstow, California 92311-3004|

Barton Memorial Hospital|2170 South AvenueSouth Lake Tahoe, California 96150-7026|https://www.bartonhealth.org/tahoe/home.aspx

Bartow Regional Medical Center|2200 Osprey BoulevardBartow, Florida 33830-3308|https://baycare.org/hospitals/bartow-regional-medical-center

Bassett Medical Center|1 Atwell RoadCooperstown, New York 13326|http://bassett.org

Baton Rouge General Medical Center|8585 Picardy AveBaton Rouge, Louisiana 70806-3889|http://brgeneral.org

Baxter Regional Medical Center|624 Hospital DriveMountain Home, Arkansas 72653-2955|

Bay Area Hospital|1775 Thompson RdCoos Bay, Oregon 97420-2198|

Bayfront Health Brooksville|17240 Cortez BoulevardBrooksville, Florida 34601|https://www.bayfrontbrooksville.com/

Bayfront Health Port Charlotte|2500 Harbor BoulevardPort Charlotte, Florida 33952-5396|http://www.bayfrontcharlotte.com

Bayfront Health Punta Gorda|809 East Marion AvenuePunta Gorda, Florida 33950-3898|http://www.bayfrontcharlotte.com

Bayfront Health Seven Rivers|6201 North Suncoast BoulevardCrystal River, Florida 34428-6712|http://www.bayfronthealthsevenrivers.com

Bayfront Health Spring Hill|10461 Quality DriveSpring Hill, Florida 34609-9634|https://www.bayfrontspringhill.com

Bayfront Health St. Petersburg|701 Sixth Street SouthSaint Petersburg, Florida 33701-4891|https://www.bayfrontstpete.com/

Bayhealth Hospital Sussex Campus|100 Wellness WayMilford, Delaware 19963|https://www.bayhealth.org/bayhealth-hospital-sussex-campus

Bayhealth Kent Campus|640 South State StreetDover, Delaware 19901-3530|http://www.bayhealth.org/kent-campus

Baylor Scott & White All Saints Medical Center - Fort Worth|1400 Eighth AvenueFort Worth, Texas 76104-4192|

Baylor Scott & White Heart and Vascular Hospital Dallas|621 N. Hall StreetDallas, Texas 75226-1339|http://www.baylorhearthospital.com

Baylor Scott & White Medical Center - College Station|700 Scott & White DriveCollege Station, Texas 77845|

Baylor Scott & White Medical Center - Grapevine|1650 W. College StreetGrapevine, Texas 76051-1650|

Baylor Scott & White Medical Center - Irving|1901 N. MacArthur BoulevardIrving, Texas 75061|

Baylor Scott & White Medical Center - Lake Pointe|6800 Scenic DriveRowlett, Texas 75088-4552|

Baylor Scott & White Medical Center - Lakeway|100 Medical ParkwayLakeway, Texas 78738-5621|

Baylor Scott & White Medical Center - Marble Falls|810 West Highway 71Marble Falls, Texas 78654|

Baylor Scott & White Medical Center - McKinney|5252 W. University Dr., Highway 380 at Lake Forest DrivMcKinney, Texas 75071|

Baylor Scott & White Medical Center - Plano|4700 Alliance BoulevardPlano, Texas 75093|

Baylor Scott & White Medical Center - Round Rock|300 University BoulevardRound Rock, Texas 78665-1032|

Baylor Scott & White Medical Center - Temple|2401 South 31st StreetTemple, Texas 76508-0002|http://bswhealth.com

Baylor Scott & White Medical Center - Waxahachie|2400 North I-35 EWaxahachie, Texas 75165-2275|

Baylor Scott & White Medical Center Centennial|12505 Lebanon RoadFrisco, Texas 75035-8298|https://www.bswhealth.com/locations/centennial/

Baylor Scott & White Medical Center- Hillcrest|100 Hillcrest Medical BlvdWaco, Texas 76712-8897|

Baylor Scott and White Medical Center - Sunnyvale|231 S. Collins RoadSunnyvale, Texas 75182-4624|

Baylor Scott and White Medical Center Frisco|5601 Warren ParkwayFrisco, Texas 75034|

Baylor St. Luke's Medical Center|6720 Bertner AvenueHouston, Texas 77030-2697|http://chistlukeshealth.org

Baylor University Medical Center at Dallas|3500 Gaston AvenueDallas, Texas 75246-2088|

Bayshore Medical Center|727 N. Beers StreetHolmdel, New Jersey 07733-1598|https://www.bayshoremedicalcenter.org

Baystate Franklin Medical Center|164 High StreetGreenfield, Massachusetts 01301-2613|http://www.baystatehealth.org

Baystate Medical Center|759 Chestnut StreetSpringfield, Massachusetts 01199-0001|http://www.baystatehealth.org

Baystate Noble Hospital|115 West Silver St.Westfield, Massachusetts 01085-1634|http://www.baystatehealth.org/locations/noble-hospital

Baystate Wing Hospital|40 Wright StreetPalmer, Massachusetts 01069-1138|http://baystatehealth.org

Beaufort Memorial Hospital|955 Ribaut RoadBeaufort, South Carolina 29902-5441|http://www.bmhsc.org

Beaumont Hospital - Grosse Pointe|468 Cadieux RoadGrosse Pointe, Michigan 48230-1592|https://www.beaumont.org/

Beaumont Hospital - Troy|44201 Dequindre RoadTroy, Michigan 48085|https://www.beaumont.org/

Beaumont Hospital, Dearborn|18101 Oakwood BoulevardDearborn, Michigan 48124-4093|https://www.beaumont.org/

Beaumont Hospital, Farmington Hills|28050 Grand River AvenueFarmington Hills, Michigan 48336-5933|https://www.beaumont.org/

Beaumont Hospital, Royal Oak|3601 W. Thirteen Mile RoadRoyal Oak, Michigan 48073-6712|https://www.beaumont.org/

Beaumont Hospital, Taylor|10000 Telegraph RoadTaylor, Michigan 48180-3349|https://www.beaumont.org/

Beaumont Hospital, Trenton|5450 Fort StreetTrenton, Michigan 48183-4625|https://www.beaumont.org/

Beaumont Hospital, Wayne|33155 Annapolis StreetWayne, Michigan 48184-2493|https://www.beaumont.org/

Beauregard Health System|600 South Pine StreetDeRidder, Louisiana 70634-4998|http://www.beauregard.org

Beckley ARH Hospital|306 Stanaford RoadBeckley, West Virginia 25801-3142|

Beebe Healthcare|424 Savannah RoadLewes, Delaware 19958-0226|http://www.beebehealthcare.org

Bellevue Medical Center|2500 Bellevue Medical Center DriveBellevue, Nebraska 68123|

Bellin Memorial Hospital|744 S. Webster AvenueGreen Bay, Wisconsin 54301|http://www.bellin.org

Beloit Memorial Hospital|1969 W. Hart RoadBeloit, Wisconsin 53511-2299|https://beloithealthsystem.org/

Belton Regional Medical Center|17065 S. 71 HighwayBelton, Missouri 64012-4631|http://beltonregionalmedicalcenter.com

Ben Taub General Hospital|1504 Taub LoopHouston, Texas 77030|

Benefis Hospitals|1101 26th Street SouthGreat Falls, Montana 59405-5104|

Berkeley Medical Center|2500 Hospital DrMartinsburg, West Virginia 25401-3402|

Berkshire Medical Center|725 North StreetPittsfield, Massachusetts 01201-4124|https://www.berkshirehealthsystems.org

Beth Israel Deaconess Hospital - Needham|148 Chestnut StreetNeedham, Massachusetts 02492-4002|http://www.bidneedham.org

Beth Israel Deaconess Hospital Plymouth|275 Sandwich StreetPlymouth, Massachusetts 02360-2196|http://www.bidplymouth.org

Beth Israel Deaconess Hospital-Milton|199 Reedsdale RoadMilton, Massachusetts 02186-3926|http://www.bidmilton.org

Beth Israel Deaconess Medical Center|330 Brookline AvenueBoston, Massachusetts 02215-5491|https://www.bidmc.org

Bethesda Butler Hospital|3125 Hamilton-Mason RoadHamilton, Ohio 45011|http://www.trihealth.com

Bethesda Hospital Inc.|2815 S. Seacrest BoulevardBoynton Beach, Florida 33435-7995|https://www.baptisthealth.net

Bethesda Hospital West|9655 West Boynton Beach BlvdBoynton Beach, Florida 33472|http://www.baptisthealth.net

Bethesda North Hospital|10500 Montgomery RoadCincinnati, Ohio 45242-4402|http://trihealth.com

Betsy Johnson Regional Hospital|800 Tilghman DriveDunn, North Carolina 28334-5599|http://harnetthealth.org

Beverly Hospital|85 Herrick StreetBeverly, Massachusetts 01915-1777|https://www.beverlyhospital.org/

Beverly Hospital|309 W. Beverly BoulevardMontebello, California 90640-4308|http://www.beverly.org

Billings Clinic|2800 10th Avenue NBillings, Montana 59101|http://www.billingsclinic.org

Blanchard Valley Health System- Blanchard Valley Hospital|1900 S. Main StreetFindlay, Ohio 45840|http://www.bvhealthsystem.org

Blessing Hospital|Broadway & 11th StreetQuincy, Illinois 62305-7005|http://www.blessinghealth.org

Blount Memorial Hospital|907 E. Lamar Alexander ParkwayMaryville, Tennessee 37804-5016|http://blountmemorial.org

Blue Ridge HealthCare Hospitals|2201 South Sterling StreetMorganton, North Carolina 28655-4058|https://www.carolinashealthcareblueridge.org

Bluffton Regional Medical Center|303 S. Main StreetBluffton, Indiana 46714-2529|http://blufftonregional.com

Boca Raton Regional Hospital|800 Meadows RoadBoca Raton, Florida 33486-2368|http://www.baptisthealth.net

Bolivar Medical Center|901 East Sunflower RoadCleveland, Mississippi 38732-9722|http://bolivarmedical.com

Bon Secours Community Hospital|160 E. Main StreetPort Jervis, New York 12771-2245|

Bon Secours Mary Immaculate Hospital|2 Bernardine DriveNewport News, Virginia 23602-4499|https://bonsecours.com/hampton-roads/find-a-facility/bon-secours-mary-immaculate-hospital?utm_source=local-listing&utm_medium=or

Bon Secours Maryview Medical Center|3636 High StreetPortsmouth, Virginia 23707-3270|http://bonsecours.com/hampton-roads

Bon Secours Memorial Regional Medical Center|8260 Atlee RoadMechanicsville, Virginia 23116-1844|https://bonsecours.com/richmond/find-a-facility/memorial-regional-medical-center

Bon Secours St. Francis Hospital|2095 Henry Tecklenburg DriveCharleston, South Carolina 29414-0001|https://www.rsfh.com

Bon Secours St. Francis Medical Center|13710 St. Francis BoulevardMidlothian, Virginia 23114-3267|https://www.bonsecours.com/locations/hospitals-medical-centers/richmond/st-francis-medical-center

Bon Secours St. Mary's Hospital of Richmond|5801 Bremo RoadRichmond, Virginia 23226-1907|http://www.bonsecours.com/find-a-facility-st-marys-hospital.html://

Boone Hospital Center|1600 East BroadwayColumbia, Missouri 65201-5844|

Boston Medical Center|1 Boston Medical Center PlaceBoston, Massachusetts 02118-2908|http://www.BMC.org

Bothwell Regional Health Center|601 East 14th StreetSedalia, Missouri 65301-1706|

Boulder Community Foothills Hospital|4747 Arapahoe AveBoulder, Colorado 80303|http://bch.org

Bozeman Health Deaconess Hospital|915 Highland BoulevardBozeman, Montana 59715-6902|http://www.bozemanhealth.org

Bradford Regional Medical Center|116 Interstate ParkwayBradford, Pennsylvania 16701-1036|http://brmc.com

Brandywine Hospital|201 Reeceville RoadCoatesville, Pennsylvania 19320-1536|

Brattleboro Memorial Hospital|17 Belmont AveBrattleboro, Vermont 05301-3498|

Bridgeport Hospital|267 Grant StreetBridgeport, Connecticut 06610-2805|

Bridgeport Hospital Milford Campus|300 Seaside AvenueMilford, Connecticut 06460-4603|

Brigham And Women's Hospital|75 Francis StreetBoston, Massachusetts 02115-6110|https://www.brighamandwomens.org/

Brigham and Women's Faulkner Hospital|1153 Centre StreetBoston, Massachusetts 02130-3400|http://brighamandwomensfaulkner.org

Bristol Hospital|41 Brewster RoadBristol, Connecticut 06010|

Bristol Regional Medical Center|1 Medical Park BoulevardBristol, Tennessee 37620|

Broadlawns Medical Center|1801 Hickman RoadDes Moines, Iowa 50314-1597|

Bronson Battle Creek|300 North AvenueBattle Creek, Michigan 49017-3307|https://www.bronsonhealth.com/

Bronson Methodist Hospital|601 John StreetKalamazoo, Michigan 49007-5345|https://www.bronsonhealth.com/

BronxCare Health System|1650 Grand ConcourseBronx, New York 10457|http://www.bronxcare.org

Brookdale Hospital Medical Center|1 Brookdale PlazaBrooklyn, New York 11212-3139|http://www.brookdalehospital.org

Brooks Memorial Hospital|529 Central AvenueDunkirk, New York 14048-2599|

Brookwood Baptist Medical Center|2010 Brookwood Medical Center DriveBirmingham, Alabama 35209-6875|http://www.brookwoodbaptist.com

Broward Health Coral Springs|3000 Coral Hills DriveCoral Springs, Florida 33065|https://www.browardhealth.org/locations/broward-health-coral-springs

Broward Health Imperial Point|6401 N. Federal HighwayFort Lauderdale, Florida 33308-1495|http://www.browardhealth.org

Broward Health Medical Center|1600 S. Andrews AvenueFort Lauderdale, Florida 33316-2510|http://browardhealth.org

Broward Health North|201 E. Sample RoadDeerfield Beach, Florida 33064-3502|http://www.browardhealth.org

Brownwood Regional Medical Center|1501 Burnett RoadBrownwood, Texas 76801-5933|http://www.BRMC-Cares.com

Bryan East Campus|1600 South 48th StreetLincoln, Nebraska 68506-1283|

Bryan West Campus|2300 South 16th StreetLincoln, Nebraska 68502-3704|

Bryn Mawr Hospital|130 South Bryn Mawr AvenueBryn Mawr, Pennsylvania 19010-3160|http://mainlinehealth.org

Buffalo General Medical Center|100 High StreetBuffalo, New York 14203|http://bgmc.kaleidahealth.org

Butler Memorial Hospital|One Hospital WayButler, Pennsylvania 16001-4697|https://www.butlerhealthsystem.org/

Byrd Regional Hospital|1020 West Fertitta BoulevardLeesville, Louisiana 71446-4645|

CAMC General Hospital|501 Morris StreetCharleston, West Virginia 25301-1300|

CAMC Teays Valley Hospital|1400 Hospital DriveHurricane, West Virginia 25526-9202|

CENTRAL CAROLINA HOSPITAL|1135 CARTHAGE STSANFORD, North Carolina 27330-4111|http://centralcarolinahospital.com

CGH Medical Center|100 E Le Fevre RdSterling, Illinois 61081-1279|

CHA Cambridge Hospital|1493 Cambridge StreetCambridge, Massachusetts 02139-1099|http://challiance.org

CHA Everett Hospital|103 Garland StreetEverett, Massachusetts 02149|http://challiance.org

CHI Health Creighton University Medical Center - Bergan Mercy|7500 Mercy RoadOmaha, Nebraska 68124-2319|

CHI Health Good Samaritan|10 East 31st StreetKearney, Nebraska 68847-2926|

CHI Health Immanuel|6901 N. 72nd StreetOmaha, Nebraska 68122-1799|

CHI Health Lakeside|16901 Lakeside Hills CourtOmaha, Nebraska 68130|

CHI Health Mercy Council Bluffs|800 Mercy DriveCouncil Bluffs, Iowa 51503-3128|

CHI Health St Francis|2620 West Faidley AveGrand Island, Nebraska 68803-4297|

CHI Health St. Elizabeth|555 S 70th StLincoln, Nebraska 68510-2462|

CHI Mercy Health Mercy Medical Center|2700 NW Stewart PkwyRoseburg, Oregon 97471-1297|https://www.chimercyhealth.com/index.html

CHI St Luke's Health - Sugar Land Hospital|1317 LAKE POINTE PARKWAYSugar Land, Texas 77478|https://www.chistlukeshealth.org/locations/sugar-land-hospital

CHI St Luke's Hospital at The Vintage|20171 CHASEWOOD PARK DRIVEHouston, Texas 77070|https://www.chistlukeshealth.org/locations/vintage-hospital?utm_source=LocalSearch&utm_medium=Facility&utm_campaign=CHITexas&utm

CHI St. Alexius Health|900 East Broadway AveBismarck, North Dakota 58506-4586|https://www.chistalexiushealth.org/locations/bismarck

CHI St. Joseph Health College Station Hospital|1604 Rock Prairie RdCollege Station, Texas 77845-8345|http://stjoseph.stlukeshealth.org/locations/chi-st-joseph-health-college-station-hospital
